Posicao;DTPOSICAO;I_Est_Def12m_PES_FINAL;Rating_Final_Corrected;Score_Corrected;undrawn;R_ST;DES1;DES2;DES3;DES4;DES5;DES6
201112;31DEC2011:00:00:00;0;b+;7.46;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb+;5.77;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb;6.67;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bbb-;4.7;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;5.18;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;1;b-;8.16;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;1;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;1;ccc+;8.59;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;ccc+;8.59;Undrawn;Unrated;1;0;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;b;7.83;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b;7.72;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;b+;7.39;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb-;7.13;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;b;7.89;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.62;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;1;b+;7.27;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;b+;7.51;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;6.96;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;b;7.83;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb-;7.06;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb-;4.51;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;b+;7.51;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb-;6.99;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb-;7.06;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb-;5;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb-;6.9;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;6.82;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;1;ccc+;8.46;Drawn;Unrated;1;1;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;ccc+;8.29;Drawn;Unrated;1;1;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;bb-;6.98;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb-;5.13;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb-;6.72;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb-;5.15;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;5.22;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;5.06;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;4.5;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;ccc+;9;Undrawn;Unrated;1;0;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb+;6.04;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;a-;3.5;Drawn;Unrated;1;1;0;0;0;a-
201112;31DEC2011:00:00:00;0;bbb;4.24;Undrawn;Unrated;1;0;0;0;0;bbb
201112;31DEC2011:00:00:00;0;ccc;9.5;Drawn;Unrated;1;1;0;0;0;ccc
201112;31DEC2011:00:00:00;0;bbb-;4.5;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb+;5.77;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;1;MISSING;;Drawn;Rated;1;1;1;1;1;b-
201112;31DEC2011:00:00:00;0;bb+;5.72;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;ccc+;8.26;Drawn;Unrated;1;1;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;bb;6.67;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb;6.45;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;b+;7.17;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb;4;Undrawn;Unrated;1;0;0;0;0;bbb
201112;31DEC2011:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b+;7.47;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb;4.3;Drawn;Unrated;1;1;0;0;0;bbb
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b;7.65;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;b+;7.48;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;7.02;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.94;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b+;7.26;Undrawn;Unrated;1;0;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb-;5.16;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;b;7.6;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb;6.62;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;b+;7.16;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;b-;8.01;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;bb+;5.56;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.56;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.7;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b+;7.16;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb;6.4;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb;6.54;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb-;7.08;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;b;7.6;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb;6.33;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.56;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb;6.53;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;a-;3.5;Drawn;Unrated;1;1;0;0;0;a-
201112;31DEC2011:00:00:00;0;b+;7.28;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb-;6.75;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.79;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;6.97;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;b-;8.03;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;b+;7.55;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb-;6.82;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.77;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b;7.62;Undrawn;Unrated;1;0;0;0;0;b
201112;31DEC2011:00:00:00;0;bbb-;5;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b+;7.53;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb-;5.06;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.77;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;6.06;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;7.05;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb+;5.63;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b+;7.51;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb;6.38;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;b;7.79;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;b+;7.37;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb-;7.02;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.72;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb;6.21;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb;6.33;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb;6.67;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bbb-;4.6;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb+;5.58;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.77;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;7.13;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.93;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;7.13;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;ccc+;8.5;Drawn;Unrated;1;1;0;0;0;ccc+
201112;31DEC2011:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;6.76;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;b+;7.56;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;b-;8.03;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;b-;8;Undrawn;Unrated;1;0;0;0;0;b-
201112;31DEC2011:00:00:00;0;bb;6.5;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;b+;7.27;Undrawn;Unrated;1;0;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb+;6;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bbb-;5.31;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;b+;7.34;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;1;b+;7.27;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb+;5.61;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b-;8.03;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;b+;7.55;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;b+;7.3;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb+;3.88;Drawn;Unrated;1;1;0;0;0;bbb+
201112;31DEC2011:00:00:00;0;bb;6.54;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bbb-;5.07;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;6.99;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb-;5;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;6.06;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.74;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b-;8.01;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.56;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bbb-;5.03;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;b-;8.03;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb-;7.13;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb-;6.78;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bbb+;3.92;Undrawn;Unrated;1;0;0;0;0;bbb+
201112;31DEC2011:00:00:00;0;b+;7.17;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;b;7.77;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;bb+;5.62;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;6.09;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.51;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;b+;7.16;Undrawn;Unrated;1;0;0;0;0;b+
201112;31DEC2011:00:00:00;0;bb+;5.5;Undrawn;Unrated;0;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bbb-;5.14;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bb+;5.66;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.96;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b-;8.08;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;bb;6.58;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;b+;7.42;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;b;7.63;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bbb-;5.3;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;b+;7.29;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b;7.98;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;b+;7.53;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb-;7.04;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb+;5.62;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;bbb-;4.57;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b;7.97;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;b-;8.18;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;ccc;9.5;Drawn;Unrated;1;1;0;0;0;ccc
201112;31DEC2011:00:00:00;0;bbb;4;Drawn;Unrated;1;1;0;0;0;bbb
201112;31DEC2011:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;b-;8.01;Drawn;Unrated;1;1;0;0;0;b-
201112;31DEC2011:00:00:00;0;bb-;7.11;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb+;5.6;Undrawn;Unrated;1;0;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;b;7.67;Drawn;Unrated;1;1;0;0;0;b
201112;31DEC2011:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb;6.55;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;bb+;6.06;Drawn;Unrated;1;1;0;0;0;bb+
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bbb-;4.52;Drawn;Unrated;1;1;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;bbb-;5.41;Undrawn;Unrated;1;0;0;0;0;bbb-
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;bb-;6.72;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb;6.39;Drawn;Unrated;1;1;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
201112;31DEC2011:00:00:00;0;b+;7.23;Drawn;Unrated;1;1;0;0;0;b+
201112;31DEC2011:00:00:00;0;bbb;4.41;Undrawn;Unrated;1;0;0;0;0;bbb
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
201112;31DEC2011:00:00:00;0;bb-;6.92;Drawn;Unrated;1;1;0;0;0;bb-
201112;31DEC2011:00:00:00;0;bb;6.65;Undrawn;Unrated;1;0;0;0;0;bb
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
201112;31DEC2011:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
